date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:24	478/478	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-1de%22	https://opdw58.github.io/assets/images/ab002_search_grey.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ab002_search_grey.svg	(from https://opdw58.github.io/documents2.html)
22:57:24	233/233	---M--	200	added ('OK')	image/svg+xml	etag:%226806358c-e9%22	https://opdw58.github.io/assets/images/ic_arrow_forward_gray.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ic_arrow_forward_gray.svg	(from https://opdw58.github.io/documents2.html)
22:57:24	804/804	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-324%22	https://opdw58.github.io/assets/images/ab001_home.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ab001_home.svg	(from https://opdw58.github.io/documents2.html)
22:57:25	568/568	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-238%22	https://opdw58.github.io/assets/images/b002_framed_person.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/b002_framed_person.svg	(from https://opdw58.github.io/documents2.html)
22:57:25	16821/16821	---M-Z	200	added ('OK')	text/css	etag:W/%226806358c-41b5%22	https://opdw58.github.io/assets/dowod_files/main.css	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/main.css	(from https://opdw58.github.io/dowod.html)
22:57:25	34991/34991	---M--	200	added ('OK')	image/png	etag:%226806358c-88af%22	https://opdw58.github.io/assets/icons/icon-192x192.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/icons/icon-192x192.png	(from https://opdw58.github.io/dowod.html)
22:57:25	7422/7422	---M-Z	200	added ('OK')	text/css	etag:W/%226806358c-1cfe%22	https://opdw58.github.io/assets/css/dowodnowy.css	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/css/dowodnowy.css	(from https://opdw58.github.io/dowod.html)
22:57:26	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%226806358c-15d9d%22	https://opdw58.github.io/assets/mObywatel/jquery-3.6.0.min.js	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/mObywatel/jquery-3.6.0.min.js	(from https://opdw58.github.io/dowod.html)
22:57:26	2008/2008	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-7d8%22	https://opdw58.github.io/assets/dowod_files/pozdro.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/pozdro.svg	(from https://opdw58.github.io/dowod.html)
22:57:26	2048/2048	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-800%22	https://opdw58.github.io/assets/dowod_files/madziamojakotka123.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/madziamojakotka123.svg	(from https://opdw58.github.io/dowod.html)
22:57:26	1035/1035	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-40b%22	https://opdw58.github.io/assets/dowod_files/normal_u391.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/normal_u391.svg	(from https://opdw58.github.io/dowod.html)
22:57:27	443/443	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-1bb%22	https://opdw58.github.io/assets/dowod_files/normal_u394.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/normal_u394.svg	(from https://opdw58.github.io/dowod.html)
22:57:27	443/443	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-1bb%22	https://opdw58.github.io/assets/dowod_files/normal_u393.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/normal_u393.svg	(from https://opdw58.github.io/dowod.html)
22:57:27	1530/1530	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-5fa%22	https://opdw58.github.io/assets/dowod_files/normal_u408.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/normal_u408.svg	(from https://opdw58.github.io/dowod.html)
22:57:27	1036/1036	---M-Z	200	added ('OK')	application/javascript	etag:W/%226806358c-40c%22	https://opdw58.github.io/assets/dowod_files/timenew.js	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/timenew.js	(from https://opdw58.github.io/dowod.html)
22:57:28	582170/582170	---M--	200	added ('OK')	image/jpeg	etag:%226806358c-8e21a%22	https://opdw58.github.io/assets/Zdjecie.jpg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/Zdjecie.jpg	(from https://opdw58.github.io/dowod.html)
22:57:28	483005/483005	---M--	200	added ('OK')	image/gif	etag:%226806358c-75ebd%22	https://opdw58.github.io/assets/dowod_files/flaga.gif	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/flaga.gif	(from https://opdw58.github.io/dowod.html)
22:57:28	1265/1265	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-4f1%22	https://opdw58.github.io/assets/dowod_files/checkmark.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/checkmark.svg	(from https://opdw58.github.io/dowod.html)
22:57:28	880119/880119	---M--	200	added ('OK')	image/gif	etag:%226806358c-d6df7%22	https://opdw58.github.io/assets/dowod_files/godlo.gif	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/godlo.gif	(from https://opdw58.github.io/dowod.html)
22:57:28	2651/2651	---M--	200	added ('OK')	image/png	etag:%226806358c-a5b%22	https://opdw58.github.io/assets/dowod_files/checkbo.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/checkbo.png	(from https://opdw58.github.io/dowod.html)
22:57:29	2055/2055	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-807%22	https://opdw58.github.io/assets/dowod_files/arrow.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/arrow.svg	(from https://opdw58.github.io/dowod.html)
22:57:29	3094/3094	---M--	200	added ('OK')	image/png	etag:%226806358c-c16%22	https://opdw58.github.io/assets/dowod_files/card.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/card.png	(from https://opdw58.github.io/dowod.html)
22:57:29	2055/2055	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-807%22	https://opdw58.github.io/assets/dowod_files/arrow1.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/arrow1.svg	(from https://opdw58.github.io/dowod.html)
22:57:29	102217/102217	---M-Z	200	added ('OK')	text/css	etag:%2264cac444-54a3%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/css/all.min.css	C:/Users/skate/Desktop/sdsd/cdnjs.cloudflare.com/ajax/libs/font-awesome/6.4.2/css/all.min.css	(from https://opdw58.github.io/dowod.html)
22:57:30	3829/3829	---M--	200	added ('OK')	image/png	etag:%226806358c-ef5%22	https://opdw58.github.io/assets/dowod_files/kosz.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/kosz.png	(from https://opdw58.github.io/dowod.html)
22:57:30	785/785	---M-Z	200	added ('OK')	application/javascript	etag:W/%226806358c-311%22	https://opdw58.github.io/assets/dowod_files/rozwijka.js	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/rozwijka.js	(from https://opdw58.github.io/dowod.html)
22:57:30	760/760	---M-Z	200	added ('OK')	application/javascript	etag:W/%226806358c-2f8%22	https://opdw58.github.io/assets/dowod_files/wybor.js	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/wybor.js	(from https://opdw58.github.io/dowod.html)
22:57:30	692/692	---M-Z	200	added ('OK')	application/javascript	etag:W/%226806358c-2b4%22	https://opdw58.github.io/assets/dowod_files/scale.js	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/scale.js	(from https://opdw58.github.io/dowod.html)
22:57:31	10113/10113	---M-Z	200	added ('OK')	text/html	etag:W/%226806358c-2781%22	https://opdw58.github.io/index.html	C:/Users/skate/Desktop/sdsd/opdw58.github.io/index.html	(from https://opdw58.github.io/dowod.html)
22:57:31	852/852	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-354%22	https://opdw58.github.io/assets/images/bon_energetyczny.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/bon_energetyczny.svg	(from https://opdw58.github.io/services2.html)
22:57:31	8695/8695	---M--	200	added ('OK')	image/png	etag:%226806358c-21f7%22	https://opdw58.github.io/assets/images/wybory.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/wybory.png	(from https://opdw58.github.io/services2.html)
22:57:31	8117/8117	---M--	200	added ('OK')	image/png	etag:%226806358c-1fb5%22	https://opdw58.github.io/assets/images/recepta.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/recepta.png	(from https://opdw58.github.io/services2.html)
22:57:31	2635/2635	---M--	200	added ('OK')	image/png	etag:%226806358c-a4b%22	https://opdw58.github.io/assets/images/powodz.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/powodz.png	(from https://opdw58.github.io/services2.html)
22:57:32	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://opdw58.github.io/assets/images/da019_uslugi_prawne.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/da019_uslugi_prawne.svg	(from https://opdw58.github.io/services2.html)
22:57:32	282/282	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-11a%22	https://opdw58.github.io/assets/images/b004_services.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/b004_services.svg	(from https://opdw58.github.io/services2.html)
22:57:32	3801/3801	---M-Z	200	added ('OK')	text/html	etag:W/%226806358c-ed9%22	https://opdw58.github.io/qrkod.html	C:/Users/skate/Desktop/sdsd/opdw58.github.io/qrkod.html	(from https://opdw58.github.io/qr2.html)
22:57:32	1153/1153	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-481%22	https://opdw58.github.io/assets/images/ai002_confirm_identity.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ai002_confirm_identity.svg	(from https://opdw58.github.io/qr2.html)
22:57:33	1777/1777	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-6f1%22	https://opdw58.github.io/assets/images/ai003_check_document.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ai003_check_document.svg	(from https://opdw58.github.io/qr2.html)
22:57:33	699/699	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-2bb%22	https://opdw58.github.io/assets/images/b003_scanner_qr.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/b003_scanner_qr.svg	(from https://opdw58.github.io/qr2.html)
22:57:33	535/535	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-217%22	https://opdw58.github.io/assets/images/b005_more.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/b005_more.svg	(from https://opdw58.github.io/more2.html)
22:57:34	1048/1048	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-418%22	https://opdw58.github.io/assets/images/aa008_change_password.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/aa008_change_password.svg	(from https://opdw58.github.io/more2.html)
22:57:34	1999/1999	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-7cf%22	https://opdw58.github.io/assets/images/aa009_fingerprint.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/aa009_fingerprint.svg	(from https://opdw58.github.io/more2.html)
22:57:34	1026/1026	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-402%22	https://opdw58.github.io/assets/images/ag005_globe.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ag005_globe.svg	(from https://opdw58.github.io/more2.html)
22:57:34	1879/1879	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-757%22	https://opdw58.github.io/assets/images/ae001_published_certificate.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/ae001_published_certificate.svg	(from https://opdw58.github.io/more2.html)
22:57:35	519/519	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-207%22	https://opdw58.github.io/assets/images/aa016_history.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/aa016_history.svg	(from https://opdw58.github.io/more2.html)
22:57:35	931/931	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-3a3%22	https://opdw58.github.io/assets/images/coi_common_ui_ic_help.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/coi_common_ui_ic_help.svg	(from https://opdw58.github.io/more2.html)
22:57:35	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://opdw58.github.io/assets/images/b001_logout.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/images/b001_logout.svg	(from https://opdw58.github.io/more2.html)
22:57:35	373909/373909	---M--	200	added ('OK')	image/png	etag:%226806358c-5b495%22	https://opdw58.github.io/assets/dowod_files/dowodnowybg.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/dowodnowybg.png	(from https://opdw58.github.io/assets/css/dowodnowy.css)
22:57:35	252191/252191	---M--	200	added ('OK')	image/png	etag:%226806358c-3d91f%22	https://opdw58.github.io/assets/dowod_files/warstwa_1.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/warstwa_1.png	(from https://opdw58.github.io/assets/css/dowodnowy.css)
22:57:36	425624/425624	---M--	200	added ('OK')	image/png	etag:%226806358c-67e98%22	https://opdw58.github.io/assets/dowod_files/warstwa_2.png	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/dowod_files/warstwa_2.png	(from https://opdw58.github.io/assets/css/dowodnowy.css)
22:57:36	9379/9379	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2264d39a40-24a3%22	https://opdw58.github.io/mobywatellogo.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/mobywatellogo.svg	(from https://opdw58.github.io/index.html)
22:57:36	77928/77928	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-13068%22	https://opdw58.github.io/assets/a/coi_common_ic_mobywatel_horizontal_logo_text.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/a/coi_common_ic_mobywatel_horizontal_logo_text.svg	(from https://opdw58.github.io/index.html)
22:57:36	1048/1048	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-418%22	https://opdw58.github.io/assets/a/aa008_change_password.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/a/aa008_change_password.svg	(from https://opdw58.github.io/index.html)
22:57:37	18199/18199	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-4717%22	https://opdw58.github.io/assets/a/coi_common_ui_ic_coi_mobywatel_logo.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/a/coi_common_ui_ic_coi_mobywatel_logo.svg	(from https://opdw58.github.io/index.html)
22:57:37	21934/21934	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226806358c-55ae%22	https://opdw58.github.io/assets/a/coi_common_ui_ic_mc_mobywatel_logo.svg	C:/Users/skate/Desktop/sdsd/opdw58.github.io/assets/a/coi_common_ui_ic_mc_mobywatel_logo.svg	(from https://opdw58.github.io/index.html)
22:57:37	19927/19927	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fad-4dd7%22	https://cdnjs.cloudflare.com/ajax/libs/qrcodejs/1.0.0/qrcode.min.js	C:/Users/skate/Desktop/sdsd/cdnjs.cloudflare.com/ajax/libs/qrcodejs/1.0.0/qrcode.min.js	(from https://opdw58.github.io/qrkod.html)
